%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	2	0x0400000000004000	1652005382.9644113	1652005382.9739473	0.009536229	1	3	eth:ipv4:tcp	08:00:27:50:4c:14	08:00:27:f6:0b:83	0x0800		192.168.2.87	07	Private network	45939	192.168.2.92	07	Private network	912	6	0x00	1	08:00:27:50:4c:14_08:00:27:f6:0b:83_5	PcsSystem,US_PcsSystem,US	912	apex-mesh	5	3	10131	0	0	7240	2026.2	3436.876	0	0.00732484	0.001907246	0.003433124	524.3163	1062370.0	0.25	1.0	0x0a13	1	5	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2527971545	4	10131	0	4	0	0	10131	64240	64252.16	64240	64256	0	1	1	0.0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	33449251	0	0.001	33449.252589	1651971933.7213588	0.002126336	0.00163808	0.002197888	0.001987435	0.0003356823	0.002143616	0.0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2.0	1	123	414160
B	2	0x0400000000004001	1652005382.9665377	1652005382.9761455	0.009607846	1	3	eth:ipv4:tcp	08:00:27:f6:0b:83	08:00:27:50:4c:14	0x0800		192.168.2.92	07	Private network	912	192.168.2.87	07	Private network	45939	6	0x00	1	08:00:27:f6:0b:83_08:00:27:50:4c:14_3	PcsSystem,US_PcsSystem,US	912	apex-mesh	3	5	0	10131	0	0	0.0	0.0	0	0.009047984	0.003202615	0.005703226	312.2448	0.0	-0.25	-1.0	0x0213	1	4	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1946426896	3	0	0	3	10132	0	0	64240	64240.0	64240	64240	0	0	0	0.0	0x0212	0x3000	3	15	0x0000011e	1460	1	0x0000	0x00	0	0x00	10046	33449251	0.001	10.046	1652005372.9301448	1.728e-05	1.728e-05	0.00740992	0.00443063	0.00428036	0.006418065	0.004293503	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1.0	1	117	8301
A	5	0x0400000002004000	1652005392.1177323	1652005395.121065	3.003332555	1	4	eth:ipv4:udp:ssdp	14:eb:b6:85:16:04	01:00:5e:7f:ff:fa	0x0800		192.168.2.86	07	Private network	54066	239.255.255.250	10	Organization-Local Scope	1900	17	0x00	1	14:eb:b6:85:16:04_01:00:5e:7f:ff:fa_4	-_IPv4Multi	1900	ssdp	4	0	696	0	174	174	174.0	87.0	0	1.00128	0.7508332	0.5839904	1.331854	231.7426	1.0	1.0	0x0001	1	1	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	1	1	0.5	1	9	946
A	1	0x0400000000004000	1652005378.6250956	1652005397.4169545	18.791859181	1	3	eth:ipv4:udp	14:eb:b6:85:16:04	ff:ff:ff:ff:ff:ff	0x0800		192.168.2.86	07	Private network	137	192.168.2.255	07	Private network	137	17	0x00	1	14:eb:b6:85:16:04_ff:ff:ff:ff:ff:ff_5	-_Broadcast	137	netbios-ns	5	0	250	0	50	50	50.0	22.36068	0	16.53946	3.758372	7.760152	0.2660727	13.30363	1.0	1.0	0x0001	1	1	128	128	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1.0	1	9	946
A	4	0x0000000000000024	1652005383.924102	1652005399.9415617	16.0174594	1	2	eth:lldp	14:eb:b6:85:16:04	01:80:c2:00:00:0e	0x88cc		-	-	-	0	-	-	-	0	0	0x00	1	14:eb:b6:85:16:04_01:80:c2:00:00:0e_3	-_NearestBr	0	unknown	3	0	435	0	145	145	145.0	83.71579	0	8.008791	5.339153	5.169621	0.1872956	27.15786	1.0	1.0	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0.0	0	0	0
A	3	0x0400000000004000	1652005382.9970665	1652005402.3803737	19.383307372	1	3	eth:ipv4:tcp	08:00:27:f6:0b:83	08:00:27:50:4c:14	0x0800		192.168.2.92	07	Private network	1061	192.168.2.87	07	Private network	502	6	0x00	1	08:00:27:f6:0b:83_08:00:27:50:4c:14_114	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	114	118	8301	404029	0	2704	72.81579	302.0927	0	8.85736	0.170029	0.9574773	5.88135	428.2551	-0.01724138	-0.9597361	0x0931	1	707	128	128	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4059146155	113	8301	0	113	404029	0	2704	64240	44609.5	0	64240	53	11	45	0.00877193	0x051f	0x0000	1	4	0x00000016	1460	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	2.0736e-05	4.736e-06	8.855582	0.1886658	0.9343295	0.00116704	0.0	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2.0	1	117	8301
B	3	0x0400000000004001	1652005382.9970872	1652005402.3785443	19.381457233	1	3	eth:ipv4:tcp	08:00:27:50:4c:14	08:00:27:f6:0b:83	0x0800		192.168.2.87	07	Private network	502	192.168.2.92	07	Private network	1061	6	0x00	1	08:00:27:50:4c:14_08:00:27:f6:0b:83_118	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	118	114	404029	8301	0	23360	3423.975	4528.541	0	8.855552	0.1642496	0.9366194	6.088294	20846.16	0.01724138	0.9597361	0x0011	1	47213	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3343432730	118	404029	0	118	8301	0	59860	64240	62841.28	62780	64240	2	0	0	0.0	0x031b	0x0000	1	4	0x00000016	1460	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.001146304	0.000272	0.1877739	0.01329168	0.03223805	0.2019575	0.9348855	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1.0	1	0	4198402
