%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	2	0x0400000002004000	1719685696.754006	1719685699.753161	2.999155	1	4	eth:ipv4:udp:ssdp	30:24:32:c2:60:37	01:00:5e:7f:ff:fa	0x0800		192.168.113.223	7	Private network	55891	239.255.255.250	10	Organization-Local Scope	1900	17	0x00	1	30:24:32:c2:60:37_01:00:5e:7f:ff:fa_4	IntelCorp,MY_IPv4Multi	1900	ssdp	4	0	700	0	175	175	175.0	87.5	0	1.000288	0.7497888	0.583119	1.333709	233.3991	1.0	1.0	0x0001	1	2	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1.0	1	232	4164
A	3	0x0400000002004000	1719685699.538273	1719685702.540161	3.001888	1	4	eth:ipv4:udp:ssdp	30:24:32:c2:60:37	01:00:5e:7f:ff:fa	0x0800		192.168.113.223	7	Private network	55896	239.255.255.250	10	Organization-Local Scope	1900	17	0x00	1	30:24:32:c2:60:37_01:00:5e:7f:ff:fa_4	IntelCorp,MY_IPv4Multi	1900	ssdp	4	0	700	0	175	175	175.0	87.5	0	1.001263	0.750472	0.5836033	1.332495	233.1866	1.0	1.0	0x0001	1	2	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	1	1	0.5	1	232	4164
A	1	0x0400000000004000	1719685632.042897	1719685734.831771	102.788874	1	3	eth:ipv4:tcp	30:24:32:c2:60:37	00:93:37:dd:c5:43	0x0800		192.168.113.223	7	Private network	59561	192.168.113.175	7	Private network	20000	6	0x00	1	30:24:32:c2:60:37_00:93:37:dd:c5:43_224	IntelCorp,MY_-	20000	dnp	224	141	2764	2592	0	35	12.33929	12.26132	0	0.960374	0.4588787	0.3642117	2.179224	26.89007	0.2273973	0.03211352	0x0a11	1	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2880640679	223	2764	0	223	2592	0	35	64240	64513.21	64000	65536	10	2	11	0	0x011b	0x0000	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.000212	0.000212	0.287542	0.03914011	0.04433474	0.107363	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2.0	1	232	4164
B	1	0x0400000000004001	1719685632.043109	1719685734.723148	102.680039	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	30:24:32:c2:60:37	0x0800		192.168.113.175	7	Private network	20000	192.168.113.223	7	Private network	59561	6	0x00	1	00:93:37:dd:c5:43_30:24:32:c2:60:37_141	-_IntelCorp,MY	20000	dnp	141	224	2592	2764	0	113	18.38298	21.19707	0	1.028466	0.7282271	0.4114602	1.373198	25.24347	-0.2273973	-0.03211352	0x0a11	1	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2442128764	141	2592	0	141	2764	0	113	65535	524289.2	65535	525568	11	2	12	0	0x031b	0x0000	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.107151	0.01179699	1.008493	0.4908243	0.4333291	0.5299644	0.4355912	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1.0	1	141	2592
