%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	1	0x0400000000004000	1712181849.392418000	1712181849.395788000	0.003370000	1	3	eth:ipv4:tcp	08:00:27:1c:fa:65	08:00:27:cc:73:ae	0x0800		192.168.1.135	07	"Private network"	38967	192.168.1.200	07	"Private network"	5900	6	0x00	1	08:00:27:1c:fa:65_08:00:27:cc:73:ae_8	PcsSystem,US_PcsSystem,US	5900	vnc-server	8	7	29	35	0	16	3.625	6.783107	0	0.000704	0.00042125	0.0002776104	2373.887	8605.341	0.06666667	-0.09375	0x0a13	679	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3240859112	7	29	0	7	35	0	16	32120	32127.34	32120	32128	0	1	1	0	0x011b	0x0000	8	26	0x0000011e	1460	128	0x0000	0x00	0	0x00	2421479537	1708316	0.001	2421479.652014	1709760369.4039741190	5.5008e-05	1.6e-05	0.000340992	0.0001147154	0.0001282215	0.000450016	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	8	29
B	1	0x0400000000004001	1712181849.392473000	1712181849.395492000	0.003019000	1	3	eth:ipv4:tcp	08:00:27:cc:73:ae	08:00:27:1c:fa:65	0x0800		192.168.1.200	07	"Private network"	5900	192.168.1.135	07	"Private network"	38967	6	0x00	1	08:00:27:cc:73:ae_08:00:27:1c:fa:65_7	PcsSystem,US_PcsSystem,US	5900	vnc-server	7	8	35	29	0	16	5	7.280996	0	0.000736	0.0004312857	0.0003319855	2318.649	11593.24	-0.06666667	0.09375	0x0a13	1	1	128	128	0	0x00	0x0c40	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2261092663	7	35	0	7	29	0	16	8192	59693.06	8192	66560	0	1	1	0	0x031b	0x0000	7	23	0x0000011e	1460	256	0x0000	0x00	0	0x00	1708316	2421479536	0.001	1708.316081	1712180141.079410860	0.000395008	0.000296	0.0005	0.000417628	7.216804e-05	0.0005323435	0.0001471359	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	7	35
A	2	0x0400000000004000	1712182228.490419000	1712182228.494708000	0.004289000	1	3	eth:ipv4:tcp	08:00:27:1c:fa:65	08:00:27:cc:73:ae	0x0800		192.168.1.135	07	"Private network"	46327	192.168.1.200	07	"Private network"	5900	6	0x00	1	08:00:27:1c:fa:65_08:00:27:cc:73:ae_6	PcsSystem,US_PcsSystem,US	5900	vnc-server	6	7	12	51	0	12	2	5.143929	0	0.001898	0.0007148333	0.0006696131	1398.927	2797.855	-0.07692308	-0.6190476	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1899109679	5	12	0	5	52	0	12	32120	32126.65	32120	32128	0	1	1	0	0x011b	0x0000	6	20	0x0000011e	1460	128	0x0000	0x00	0	0x00	2421858636	2087413	0.001	2421858.751032	1709760369.4039643184	8e-05	1.3984e-05	0.000418016	0.0001151314	0.0001655927	0.000504992	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	14	41
B	2	0x0400000000004001	1712182228.490499000	1712182228.494722000	0.004223000	1	3	eth:ipv4:tcp	08:00:27:cc:73:ae	08:00:27:1c:fa:65	0x0800		192.168.1.200	07	"Private network"	5900	192.168.1.135	07	"Private network"	46327	6	0x00	1	08:00:27:cc:73:ae_08:00:27:1c:fa:65_7	PcsSystem,US_PcsSystem,US	5900	vnc-server	7	6	51	12	0	34	7.285714	13.25822	0	0.002258	0.0006032857	0.0008883447	1657.589	12076.72	0.07692308	0.6190476	0x0a13	1	1	128	128	0	0x00	0x0c40	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3821427432	7	51	0	7	12	0	39	8192	471023.9	8192	532736	0	1	1	0	0x031b	0x0000	7	23	0x0000011e	1460	256	0x0000	0x00	0	0x00	2087416	2421858636	0.001	2087.416099	1712180141.078622854	0.000424992	0.000390976	0.002244	0.001043493	0.0008060586	0.001158625	0.0008228921	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	14	86
A	3	0x0400000000004000	1712182266.721729000	1712182304.802548000	38.080819000	1	3	eth:ipv4:tcp	08:00:27:1c:fa:65	08:00:27:cc:73:ae	0x0800		192.168.1.135	07	"Private network"	45957	192.168.1.200	07	"Private network"	5900	6	0x00	1	08:00:27:1c:fa:65_08:00:27:cc:73:ae_314	PcsSystem,US_PcsSystem,US	5900	vnc-server	314	313	118318	74	0	792	376.8089	392.7321	0	2.951299	0.1212765	0.1988591	8.245621	3107.024	0.001594896	0.9987499	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	345241191	313	118318	0	313	74	0	792	32120	32128	32120	32128	0	1	1	0	0x041e	0x0000	314	944	0x0000011e	1460	128	0x0000	0x00	0	0x00	2421934944	2160834	0.001	2421935.059036	1709760369.743512263	4.1984e-05	4.1984e-05	0.119931	0.0616028	0.01161358	0.000534976	0	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	667	583812
B	3	0x0400000000004001	1712182266.721771000	1712182301.913046000	35.191275000	1	3	eth:ipv4:tcp	08:00:27:cc:73:ae	08:00:27:1c:fa:65	0x0800		192.168.1.200	07	"Private network"	5900	192.168.1.135	07	"Private network"	45957	6	0x00	1	08:00:27:cc:73:ae_08:00:27:1c:fa:65_313	PcsSystem,US_PcsSystem,US	5900	vnc-server	313	314	74	118318	0	24	0.2364217	2.127113	0	1.311984	0.1124322	0.1188322	8.89425	2.102794	-0.001594896	-0.9987499	0x0a13	1	1	128	128	0	0x00	0x0c40	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1755288277	313	74	0	313	118318	0	39	8192	531991.1	8192	532736	76	74	77	0	0x021a	0x0000	313	941	0x0000011e	1460	256	0x0000	0x00	0	0x00	2160834	2421931992	0.001	2160.834103	1712180141.078943366	0.000492992	0.000310976	2.889502	0.06059174	0.1991632	0.1221945	0.1995015	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	369	6173
A	4	0x0400000000004000	1712182303.080951000	1712182304.788783000	1.707832000	1	3	eth:ipv4:tcp	08:00:27:cc:73:ae	08:00:27:1c:fa:65	0x0800		192.168.1.200	07	"Private network"	51170	192.168.1.135	07	"Private network"	4444	6	0x00	1	08:00:27:cc:73:ae_08:00:27:1c:fa:65_42	PcsSystem,US_PcsSystem,US	4444	krb524	42	339	6013	465453	0	1808	143.1667	377.6519	0	0.436808	0.04066266	0.08633883	24.59258	3520.838	-0.7795275	-0.9744923	0x0a31	1	2	128	128	0	0x02	0x0c40	0	0x00_0x00000000	0_0	0x00000000_0x00000000	117806771	41	5789	0	41	465453	0	1808	8192	525004.5	8192	525568	7	4	8	0	0x00da	0x0000	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.000465	4.9984e-05	0.375186	0.0305888	0.06654619	0.000486	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	369	6173
B	4	0x0400000000004001	1712182303.081416000	1712182304.789123000	1.707707000	1	3	eth:ipv4:tcp	08:00:27:1c:fa:65	08:00:27:cc:73:ae	0x0800		192.168.1.135	07	"Private network"	4444	192.168.1.200	07	"Private network"	51170	6	0x00	1	08:00:27:1c:fa:65_08:00:27:cc:73:ae_339	PcsSystem,US_PcsSystem,US	4444	krb524	339	42	465453	6013	0	1460	1373.018	337.438	0	0.328182	0.005037485	0.02820487	198.5118	272560.2	0.7795275	0.9744923	0x0a11	1	40271	64	64	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2531357751	339	465453	0	339	6013	0	73318	32120	31872	31872	32128	1	1	2	0	0x021a	0x0000	1	6	0x0000001e	1460	128	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	2.1e-05	1.2992e-05	0.06310298	0.02721167	0.03058368	0.05780047	0.07323767	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	0	4198402
