%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	1	0x0400000000004000	1712182266.721729	1712182304.802548	38.080819	1	3	eth:ipv4:tcp	08:00:27:1c:fa:65	08:00:27:cc:73:ae	0x0800		192.168.1.135	7	Private network	45957	192.168.1.200	7	Private network	5900	6	0x00	1	08:00:27:1c:fa:65_08:00:27:cc:73:ae_314	PcsSystem,US_PcsSystem,US	5900	vnc-server	314	313	118318	74	0	792	376.8089	392.7321	0	2.951299	0.1212765	0.1988591	8.245621	3107.024	0.001594896	0.9987499	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	345241191	313	118318	0	313	74	0	792	32120	32128.0	32120	32128	0	1	1	0	0x041e	0x0000	314	944	0x0000011e	1460	128	0x0000	0x00	0	0x00	2421934944	2160834	0.001	2421935.059036	1709760369.7435122	4.1984e-05	4.1984e-05	0.119931	0.0616028	0.01161358	0.000534976	0.0	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	653	583771
B	1	0x0400000000004001	1712182266.721771	1712182301.913046	35.191275	1	3	eth:ipv4:tcp	08:00:27:cc:73:ae	08:00:27:1c:fa:65	0x0800		192.168.1.200	7	Private network	5900	192.168.1.135	7	Private network	45957	6	0x00	1	08:00:27:cc:73:ae_08:00:27:1c:fa:65_313	PcsSystem,US_PcsSystem,US	5900	vnc-server	313	314	74	118318	0	24	0.2364217	2.127113	0	1.311984	0.1124322	0.1188322	8.89425	2.102794	-0.001594896	-0.9987499	0x0a13	1	1	128	128	0	0x00	0x0c40	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1755288277	313	74	0	313	118318	0	39	8192	531991.1	8192	532736	76	74	77	0	0x021a	0x0000	313	941	0x0000011e	1460	256	0x0000	0x00	0	0x00	2160834	2421931992	0.001	2160.834103	1712180141.0789433	0.000492992	0.000310976	2.889502	0.06059174	0.1991632	0.1221945	0.1995015	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	355	6087
A	2	0x0400000000004000	1712182303.080951	1712182304.788783	1.707832	1	3	eth:ipv4:tcp	08:00:27:cc:73:ae	08:00:27:1c:fa:65	0x0800		192.168.1.200	7	Private network	51170	192.168.1.135	7	Private network	4444	6	0x00	1	08:00:27:cc:73:ae_08:00:27:1c:fa:65_42	PcsSystem,US_PcsSystem,US	4444	krb524	42	339	6013	465453	0	1808	143.1667	377.6519	0	0.436808	0.04066266	0.08633883	24.59258	3520.838	-0.7795275	-0.9744923	0x0a31	1	2	128	128	0	0x02	0x0c40	0	0x00_0x00000000	0_0	0x00000000_0x00000000	117806771	41	5789	0	41	465453	0	1808	8192	525004.5	8192	525568	7	4	8	0	0x00da	0x0000	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.000465	4.9984e-05	0.375186	0.0305888	0.06654619	0.000486	0.0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	355	6087
B	2	0x0400000000004001	1712182303.081416	1712182304.789123	1.707707	1	3	eth:ipv4:tcp	08:00:27:1c:fa:65	08:00:27:cc:73:ae	0x0800		192.168.1.135	7	Private network	4444	192.168.1.200	7	Private network	51170	6	0x00	1	08:00:27:1c:fa:65_08:00:27:cc:73:ae_339	PcsSystem,US_PcsSystem,US	4444	krb524	339	42	465453	6013	0	1460	1373.018	337.438	0	0.328182	0.005037485	0.02820487	198.5118	272560.2	0.7795275	0.9744923	0x0a11	1	40271	64	64	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2531357751	339	465453	0	339	6013	0	73318	32120	31872.0	31872	32128	1	1	2	0	0x021a	0x0000	1	6	0x0000001e	1460	128	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	2.1e-05	1.2992e-05	0.06310298	0.02721167	0.03058368	0.05780047	0.07323767	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	0	4198402
