%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	3	0x0400000000004000	1652005708.4828775	1652005726.0885425	17.605664942	1	3	eth:ipv4:tcp	08:00:27:f6:0b:83	08:00:27:50:4c:14	0x0800		192.168.2.92	07	Private network	1065	192.168.2.87	07	Private network	502	6	0x00	1	08:00:27:f6:0b:83_08:00:27:50:4c:14_121	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	121	115	13725	404541	0	4380	113.4297	511.4838	0	4.482184	0.1455014	0.6127264	6.872788	779.5786	0.02542373	-0.9343719	0x0831	1	509	128	128	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2576252218	120	13725	0	120	404541	0	4384	64240	44246.91	0	64240	51	12	45	0	0x051f	0x0000	1	4	0x00000016	1460	0	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	2.3488e-05	5.797e-06	4.479313	0.1733135	0.6162727	0.001472608	0.0	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	124	13725
B	3	0x0400000000004001	1652005708.482901	1652005726.086989	17.604087993	1	3	eth:ipv4:tcp	08:00:27:50:4c:14	08:00:27:f6:0b:83	0x0800		192.168.2.87	07	Private network	502	192.168.2.92	07	Private network	1065	6	0x00	1	08:00:27:50:4c:14_08:00:27:f6:0b:83_115	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	115	121	404541	13725	0	23360	3517.748	4692.383	0	4.479218	0.153079	0.6179313	6.532574	22979.95	-0.02542373	0.9343719	0x0811	1	22242	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1643452723	115	404541	0	115	13726	0	51100	64240	62677.8	61320	64240	3	2	2	0	0x031b	0x0000	1	4	0x00000016	1460	0	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.00144912	0.000103766	0.06428267	0.01174855	0.02245509	0.1850621	0.6166817	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	120	414672
A	2	0x0400000000004000	1652005708.4642005	1652005708.474067	0.009866613	1	3	eth:ipv4:tcp	08:00:27:50:4c:14	08:00:27:f6:0b:83	0x0800		192.168.2.87	07	Private network	38899	192.168.2.92	07	Private network	912	6	0x00	1	08:00:27:50:4c:14_08:00:27:f6:0b:83_5	PcsSystem,US_PcsSystem,US	912	apex-mesh	5	3	10131	0	0	7240	2026.2	3436.876	0	0.008516067	0.001973322	0.003994071	506.7595	1026796.0	0.25	1.0	0x0a13	1	5	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	661281659	4	10131	0	4	0	0	10131	64240	64252.16	64240	64256	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	33774751	0	0.001	33774.752604	1651971933.401743	0.0011776	0.0011776	0.001709952	0.001532491	0.0003436194	0.001195648	0.0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	120	414672
B	2	0x0400000000004001	1652005708.465378	1652005708.475777	0.010398955	1	3	eth:ipv4:tcp	08:00:27:f6:0b:83	08:00:27:50:4c:14	0x0800		192.168.2.92	07	Private network	912	192.168.2.87	07	Private network	38899	6	0x00	1	08:00:27:f6:0b:83_08:00:27:50:4c:14_3	PcsSystem,US_PcsSystem,US	912	apex-mesh	3	5	0	10131	0	0	0.0	0.0	0	0.01039893	0.003466318	0.006712471	288.4905	0.0	-0.25	-1.0	0x0213	1	12	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	446798081	3	0	0	3	10132	0	0	64240	64240.0	64240	64240	0	0	0	0	0x0212	0x3000	3	15	0x0000011e	1460	1	0x0000	0x00	0	0x00	13300	33774751	0.001	13.300001	1652005695.1757765	1.8048e-05	1.8048e-05	0.008689024	0.005161741	0.004987401	0.006694232	0.004999224	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	0	4198402
A	4	0x0400000000004000	1652005711.4907937	1652005726.5078063	15.017012338	1	3	eth:ipv4:udp	14:eb:b6:85:16:04	ff:ff:ff:ff:ff:ff	0x0800		192.168.2.86	07	Private network	137	192.168.2.255	07	Private network	137	17	0x00	1	14:eb:b6:85:16:04_ff:ff:ff:ff:ff:ff_6	-_Broadcast	137	netbios-ns	6	0	300	0	50	50	50.0	20.41241	0	12.01367	2.502835	4.90889	0.3995468	19.97734	1.0	1.0	0x0001	1	1	128	128	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	6	300
A	1	0x0000000000000024	1652005704.251224	1652005728.2770076	24.025783575	1	2	eth:lldp	14:eb:b6:85:16:04	01:80:c2:00:00:0e	0x88cc		-	-	-	0	-	-	-	0	0	0x00	1	14:eb:b6:85:16:04_01:80:c2:00:00:0e_4	-_NearestBr	0	unknown	4	0	580	0	145	145	145.0	72.5	0	8.00919	6.006446	4.671761	0.1664878	24.14073	1.0	1.0	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
