%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	3	0x0400000002004000	1719687496.733224	1719687499.735471	3.002247	1	4	eth:ipv4:udp:ssdp	30:24:32:c2:60:37	01:00:5e:7f:ff:fa	0x0800		192.168.113.223	7	Private network	53863	239.255.255.250	10	Organization-Local Scope	1900	17	0x00	1	30:24:32:c2:60:37_01:00:5e:7f:ff:fa_4	IntelCorp,MY_IPv4Multi	1900	ssdp	4	0	700	0	175	175	175.0	87.5	0	1.001137	0.7505618	0.5837522	1.332335	233.1587	1.0	1.0	0x0001	1	2	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	2	2	1.0	1.0	120	2848
A	4	0x0400000002004000	1719687499.521272	1719687502.524294	3.003022	1	4	eth:ipv4:udp:ssdp	30:24:32:c2:60:37	01:00:5e:7f:ff:fa	0x0800		192.168.113.223	7	Private network	53865	239.255.255.250	10	Organization-Local Scope	1900	17	0x00	1	30:24:32:c2:60:37_01:00:5e:7f:ff:fa_4	IntelCorp,MY_IPv4Multi	1900	ssdp	4	0	700	0	175	175	175.0	87.5	0	1.001431	0.7507555	0.5839671	1.331992	233.0985	1.0	1.0	0x0001	1	2	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	1	1	1	0.5	1.0	120	2848
A	2	0x0400000000004000	1719687472.812459	1719687503.548569	30.73611	1	3	eth:ipv4:tcp	30:24:32:c2:60:37	00:93:37:dd:c5:43	0x0800		192.168.113.223	7	Private network	54996	192.168.113.175	7	Private network	15101	6	0x00	1	30:24:32:c2:60:37_00:93:37:dd:c5:43_2	IntelCorp,MY_-	15101	unknown	2	2	64	64	0	64	32.0	64.0	0	30.73611	15.36806	21.73371	0.06507004	2.082241	0.0	0.0	0x0011	62	62	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	965025989	2	64	0	2	64	0	0	1249	1249.0	1249	1249	0	0	0	0	0x0018	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	0.04040601	30.58842	15.31441	21.60072	0.0	0.0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	4	2	2.0	0.5	120	2848
B	2	0x0400000000004001	1719687472.852865	1719687503.400875	30.54801	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	30:24:32:c2:60:37	0x0800		192.168.113.175	7	Private network	15101	192.168.113.223	7	Private network	54996	6	0x00	1	00:93:37:dd:c5:43_30:24:32:c2:60:37_2	-_IntelCorp,MY	15101	unknown	2	2	64	64	0	64	32.0	45.25483	0	30.54801	15.274	21.6007	0.06547071	2.095063	0.0	0.0	0x0011	35	35	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1123883809	2	0	0	2	0	0	64	2051	2051.0	2051	2051	0	0	0	0	0x0018	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	0.147694	0.147694	0.07384701	0.1044354	15.38826	21.60098	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	3	1	1.0	0.3333333	72	1286
A	1	0x0400000000004000	1719687470.556326	1719687519.75021	49.193884	1	3	eth:ipv4:tcp	30:24:32:c2:60:37	00:93:37:dd:c5:43	0x0800		192.168.113.223	7	Private network	55007	192.168.113.175	7	Private network	20000	6	0x00	1	30:24:32:c2:60:37_00:93:37:dd:c5:43_110	IntelCorp,MY_-	20000	dnp	110	70	1384	1222	0	74	12.58182	13.81076	0	0.958849	0.4472171	0.3702466	2.23605	28.13358	0.2222222	0.06216424	0x0a11	1	2	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1285011996	109	1384	0	109	1222	0	74	64240	64299.03	64240	65536	5	1	6	0	0x011b	0x0000	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.000352	0.000317952	0.157479	0.03434451	0.03673556	0.108089	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2.0	1.0	120	2848
B	1	0x0400000000004001	1719687470.556678	1719687519.739278	49.1826	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	30:24:32:c2:60:37	0x0800		192.168.113.175	7	Private network	20000	192.168.113.223	7	Private network	55007	6	0x00	1	00:93:37:dd:c5:43_30:24:32:c2:60:37_70	-_IntelCorp,MY	20000	dnp	70	110	1222	1384	0	251	17.45714	29.66351	0	1.023576	0.7026085	0.4269336	1.423268	24.84619	-0.2222222	-0.06216424	0x0a11	1	2	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1964850755	70	1222	0	70	1384	0	251	65535	524075.3	65535	525568	6	1	7	0	0x031b	0x0000	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.107737	0.01093197	1.006851	0.482775	0.4351096	0.5171195	0.4366576	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1.0	1.0	72	1286
