%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	8	0x0400000000004000	1714937716.758173	1714937721.775787	5.017614	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.156	7	Private network	40790	192.168.1.134	7	Private network	2404	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	2404	iec-104	5	4	44	0	0	44	8.8	21.31718	0	5.008195	1.003523	2.307596	0.9964896	8.769109	0.1111111	1.0	0x0a13	54642	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3799269797	4	44	0	4	0	0	44	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3900158903	39303087	0.001	3900159.088248	1711037562.687539	0.005136	0.002814016	0.04434803	0.01410552	0.0234283	0.005185024	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	6	6	6.0	1	35	156
B	8	0x0400000000004001	1714937716.763309	1714937721.775761	5.012452	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43;43:c5:dd:37:93:00	08:00:27:e8:1b:90	0x0800		192.168.1.134	7	Private network	2404	192.168.1.156	7	Private network	40790	6	0x00	2	00:93:37:dd:c5:43_08:00:27:e8:1b:90_3;43:c5:dd:37:93:00_08:00:27:e8:1b:90_1	-_PcsSystem,US;-_PcsSystem,US	2404	iec-104	4	5	0	44	0	0	0.0	0.0	0	4.966661	1.253113	2.609361	0.7980126	0.0	-0.1111111	-1.0	0x0a13	1	2	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	314140775	4	0	0	4	44	0	0	65535	1400812.0	65535	2097920	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	39303087	3900158899	0.001	39303.088867	1714898418.6868942	4.9024e-05	2.5984e-05	4.963847	0.9928208	2.28819	1.006926	2.28831	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	5	5	5.0	1	36	1424
A	9	0x0400000000004000	1714937721.771798	1714937726.79552	5.023722	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.156	7	Private network	49260	192.168.1.134	7	Private network	2404	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	2404	iec-104	5	4	32	0	0	32	6.4	15.5034	0	5.010731	1.004745	2.308402	0.9952779	6.369779	0.1111111	1.0	0x0a13	44748	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	435077273	4	32	0	4	0	0	32	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3900163922	39308104	0.001	3900164.107248	1711037562.688272	0.002651968	0.002651968	0.043544	0.01492222	0.02292947	0.002710976	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	6	6	6.0	1	40	162
B	9	0x0400000000004001	1714937721.77445	1714937726.795498	5.021048	1	3	eth:ipv4:tcp	43:c5:dd:37:93:00;00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.134	7	Private network	2404	192.168.1.156	7	Private network	49260	6	0x00	2	43:c5:dd:37:93:00_08:00:27:e8:1b:90_1;00:93:37:dd:c5:43_08:00:27:e8:1b:90_3	-_PcsSystem,US;-_PcsSystem,US	2404	iec-104	4	5	0	32	0	0	0.0	0.0	0	4.970524	1.255262	2.610657	0.7966464	0.0	-0.1111111	-1.0	0x0a13	1	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2631239191	4	0	0	4	32	0	0	65535	1400812.0	65535	2097920	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	39308104	3900163912	0.001	39308.105867	1714898418.6896307	5.9008e-05	2.2016e-05	4.967187	0.9934976	2.289725	1.00842	2.28984	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	5	5	5.0	1	40	1424
A	11	0x0400000000004000	1714937726.785437	1714937731.822314	5.036877	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.156	7	Private network	49274	192.168.1.134	7	Private network	2404	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	2404	iec-104	5	4	14	0	0	14	2.8	6.78274	0	5.024527	1.007375	2.314826	0.9926786	2.7795	0.1111111	1.0	0x0a13	6463	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2347533231	4	14	0	4	0	0	14	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3900168949	39313131	0.001	3900169.134248	1711037562.688066	0.003241984	0.003241984	0.04236301	0.01476923	0.02194223	0.003272	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	6	6	6.0	1	45	250
B	11	0x0400000000004001	1714937726.788679	1714937731.822305	5.033626	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.134	7	Private network	2404	192.168.1.156	7	Private network	49274	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	2404	iec-104	4	5	0	14	0	0	0.0	0.0	0	4.986623	1.258406	2.619728	0.7946557	0.0	-0.1111111	-1.0	0x0a13	1	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2923673616	4	0	0	4	14	0	0	65535	1400812.0	65535	2097920	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	39313131	3900168940	0.001	39313.132867	1714898418.6894376	3.0016e-05	8.96e-06	4.982164	0.9964638	2.296646	1.011233	2.296751	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	5	5	5.0	1	44	1424
A	12	0x0400000000004000	1714937731.813406	1714937739.331889	7.518483	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.156	7	Private network	47624	192.168.1.134	7	Private network	2404	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	2404	iec-104	5	4	6	0	0	6	1.2	2.906888	0	7.507677	1.503697	3.459662	0.6650277	0.7980333	0.1111111	1.0	0x0a13	2976	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1342753419	4	6	0	4	0	0	6	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3900176459	39320643	0.001	3900176.644248	1711037562.3983607	0.003828992	0.003132032	0.047624	0.01537151	0.02527878	0.003846976	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8.0	1	54	402
B	12	0x0400000000004001	1714937731.817235	1714937739.331863	7.514628	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.134	7	Private network	2404	192.168.1.156	7	Private network	47624	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	2404	iec-104	4	5	0	6	0	0	0.0	0.0	0	7.463185	1.878657	3.924138	0.5322952	0.0	-0.1111111	-1.0	0x0a13	1	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2087142226	4	0	0	4	6	0	0	65535	1400812.0	65535	2097920	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	39320643	3900176452	0.001	39320.644868	1714898418.398296	1.7984e-05	1.7984e-05	7.460053	1.492033	3.438902	1.507405	3.438994	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7.0	1	53	1468
A	13	0x0400000000004000	1714937739.325054	1714937744.350331	5.025277	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.156	7	Private network	55638	192.168.1.134	7	Private network	2404	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	2404	iec-104	5	4	88	0	0	88	17.6	42.63436	0	5.016698	1.005055	2.311625	0.99497	17.51147	0.1111111	1.0	0x0a13	57915	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	562955072	4	88	0	4	0	0	88	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3900181477	39325662	0.001	3900181.662249	1711037562.3984048	0.00304	0.00304	0.04470902	0.01420326	0.02388804	0.003081984	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8.0	1	59	519
B	13	0x0400000000004001	1714937739.328094	1714937744.350317	5.022223	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43;43:c5:dd:37:93:00	08:00:27:e8:1b:90	0x0800		192.168.1.134	7	Private network	2404	192.168.1.156	7	Private network	55638	6	0x00	2	00:93:37:dd:c5:43_08:00:27:e8:1b:90_3;43:c5:dd:37:93:00_08:00:27:e8:1b:90_1	-_PcsSystem,US;-_PcsSystem,US	2404	iec-104	4	5	0	88	0	0	0.0	0.0	0	4.975652	1.255556	2.613969	0.79646	0.0	-0.1111111	-1.0	0x0a13	1	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	391614071	4	0	0	4	88	0	0	65535	1400812.0	65535	2097920	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	39325662	3900181472	0.001	39325.663868	1714898418.3982415	4.1984e-05	1.4016e-05	4.971989	0.9944422	2.291948	1.008646	2.292072	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7.0	1	57	1468
