%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	6	0x0400000000004000	1650736647.406752	1650736649.412052	2.0053	1	3	eth:ipv4:tcp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0800		192.168.100.2	7	Private network	41853	192.168.100.3	7	Private network	502	6	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_5	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	5	3	12	0	0	12	2.4	5.813776	0	2.002512	0.40106	0.9227924	2.493392	5.984142	0.25	1.0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	260989185	4	12	0	4	0	0	12	64240	64252.16	64240	64256	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3292482050	151471928	0.001	3292482.206385	1647444167.2056675	0.000983008	0.000726016	0.000983008	0.0008416746	0.0001500311	0.001044992	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8	1	46	108
B	6	0x0400000000004001	1650736647.407735	1650736649.412026	2.004291	1	3	eth:ipv4:tcp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0800		192.168.100.3	7	Private network	502	192.168.100.2	7	Private network	41853	6	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_3	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	3	5	0	12	0	0	0.0	0.0	0	2.002602	0.668097	1.155716	1.496789	0.0	-0.25	-1.0	0x0213	1	63928	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1362425320	3	0	0	3	12	0	0	65160	65155.92	65152	65160	1	0	0	0	0x0313	0x3000	3	11	0x0000011e	1460	128	0x0000	0x00	0	0x00	151471928	3292482049	0.001	151471.935195	1650585177.3772798	6.1984e-05	2.6016e-05	2.001786	0.4005798	0.9226472	0.4014215	0.9226472	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7	1	28	9
A	7	0x0400000000004000	1650736650.616937	1650736652.62516	2.008223	1	3	eth:ipv4:tcp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0800		192.168.100.2	7	Private network	36237	192.168.100.3	7	Private network	502	6	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_5	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	5	3	12	0	0	12	2.4	5.813776	0	2.005356	0.4016446	0.9240955	2.489763	5.975432	0.25	1.0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	117819988	4	12	0	4	0	0	12	64240	64252.16	64240	64256	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3292485263	151475142	0.001	3292485.419385	1647444167.2057753	0.000859968	0.000746944	0.000950016	0.0008523093	0.0001068555	0.00092096	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8	1	51	120
B	7	0x0400000000004001	1650736650.617797	1650736652.625131	2.007334	1	3	eth:ipv4:tcp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0800		192.168.100.3	7	Private network	502	192.168.100.2	7	Private network	36237	6	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_3	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	3	5	0	12	0	0	0.0	0.0	0	2.005559	0.6691114	1.157398	1.49452	0.0	-0.25	-1.0	0x0213	1	12563	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1999531341	3	0	0	3	12	0	0	65160	65155.92	65152	65160	1	0	0	0	0x0313	0x3000	3	11	0x0000011e	1460	128	0x0000	0x00	0	0x00	151475142	3292485262	0.001	151475.149195	1650585177.4759364	6.0992e-05	2.8992e-05	2.004609	0.4011576	0.923941	0.4020099	0.923941	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7	1	31	9
A	8	0x0400000000004000	1650736653.828974	1650736655.837265	2.008291	1	3	eth:ipv4:tcp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0800		192.168.100.2	7	Private network	41165	192.168.100.3	7	Private network	502	6	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_5	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	5	3	12	0	0	12	2.4	5.813776	0	2.004985	0.4016582	0.9238805	2.489679	5.97523	0.25	1.0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	243345014	4	12	0	4	0	0	12	64240	64252.16	64240	64256	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3292488475	151478356	0.001	3292488.631385	1647444167.20588	0.000696	0.000614016	0.001641024	0.00098368	0.000571241	0.00073696	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8	1	56	132
B	8	0x0400000000004001	1650736653.82967	1650736655.837101	2.007431	1	3	eth:ipv4:tcp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0800		192.168.100.3	7	Private network	502	192.168.100.2	7	Private network	41165	6	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_3	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	3	5	0	12	0	0	0.0	0.0	0	2.006012	0.6691436	1.157762	1.494447	0.0	-0.25	-1.0	0x0213	1	39785	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2996145115	3	0	0	3	12	0	0	65160	65155.92	65152	65160	1	0	0	0	0x0313	0x3000	3	11	0x0000011e	1460	128	0x0000	0x00	0	0x00	151478356	3292488473	0.001	151478.363195	1650585177.473906	4.096e-05	4.096e-05	2.004371	0.4010844	0.9238474	0.402068	0.9238476	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7	1	34	9
A	9	0x0400000000004000	1650736657.041399	1650736659.046173	2.004774	1	3	eth:ipv4:tcp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0800		192.168.100.2	7	Private network	43713	192.168.100.3	7	Private network	502	6	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_5	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	5	3	12	0	0	12	2.4	5.813776	0	2.002384	0.4009548	0.9227773	2.494047	5.985712	0.25	1.0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2500244540	4	12	0	4	0	0	12	64240	64252.16	64240	64256	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3292491684	151481567	0.001	3292491.840385	1647444167.3501756	0.001026	0.000504	0.001026	0.0007766666	0.0002697882	0.001146	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8	1	61	144
B	9	0x0400000000004001	1650736657.042425	1650736659.04616	2.003735	1	3	eth:ipv4:tcp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0800		192.168.100.3	7	Private network	502	192.168.100.2	7	Private network	43713	6	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_3	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	3	5	0	12	0	0	0.0	0.0	0	2.002088	0.6679117	1.155431	1.497204	0.0	-0.25	-1.0	0x0213	1	23961	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4125690110	3	0	0	3	12	0	0	65160	65155.92	65152	65160	1	0	0	0	0x0313	0x3000	3	11	0x0000011e	1460	128	0x0000	0x00	0	0x00	151481567	3292491683	0.001	151481.574195	1650585177.3767931	0.00012	1.3e-05	2.001584	0.4005368	0.9225556	0.4013135	0.9225556	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7	1	37	9
A	10	0x0400000000004000	1650736660.249973	1650736662.253948	2.003975	1	3	eth:ipv4:tcp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0800		192.168.100.2	7	Private network	46767	192.168.100.3	7	Private network	502	6	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_5	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	5	3	12	0	0	12	2.4	5.813776	0	2.001381	0.400795	0.9222947	2.495041	5.988099	0.25	1.0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2874519580	4	12	0	4	0	0	12	64240	64252.16	64240	64256	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	3292494892	151484776	0.001	3292495.048385	1647444167.2055628	0.000914016	0.000636	0.000914016	0.0008160053	0.0001755182	0.000962016	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	8	8	8	1	66	156
B	10	0x0400000000004001	1650736660.250887	1650736662.253926	2.003039	1	3	eth:ipv4:tcp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0800		192.168.100.3	7	Private network	502	192.168.100.2	7	Private network	46767	6	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_3	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	3	5	0	12	0	0	0.0	0.0	0	2.001643	0.6676796	1.155246	1.497724	0.0	-0.25	-1.0	0x0213	1	31157	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1837240236	3	0	0	3	12	0	0	65160	65155.92	65152	65160	1	0	0	0	0x0313	0x3000	3	11	0x0000011e	1460	128	0x0000	0x00	0	0x00	151484776	3292494891	0.001	151484.783195	1650585177.37667	4.8e-05	2.2e-05	2.000745	0.4003246	0.9221949	0.4011406	0.922195	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	7	7	7	1	40	9
