%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	1	0x0400000000004000	1650737903.833823	1650737903.844402	0.010579	1	3	eth:ipv4:tcp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0800		192.168.100.2	07	Private network	38837	192.168.100.3	07	Private network	502	6	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_6	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	6	4	12	29	0	12	2.0	5.396913	0	0.007234	0.001763167	0.002870771	567.1613	1134.323	0.2	-0.4146341	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3738739043	5	12	0	5	29	0	12	64240	64253.31	64240	64256	0	1	1	0	0x011b	0x0000	6	20	0x0000011e	1460	128	0x0000	0x00	0	0x00	3293736482	152726987	0.001	3293736.638444	1647444167.205958	0.000456	0.000412992	0.00722304	0.002140768	0.003570657	0.000474048	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	6	12
B	1	0x0400000000004001	1650737903.834279	1650737903.844392	0.010113	1	3	eth:ipv4:tcp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0800		192.168.100.3	07	Private network	502	192.168.100.2	07	Private network	38837	6	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_4	PcsSystem,US_PcsSystem,US	502	asa-appl-proto	4	6	29	12	0	29	7.25	15.28434	0	0.006752	0.00252825	0.003126988	395.5305	2867.596	-0.2	0.4146341	0x0213	1	38296	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	808840074	4	29	0	4	12	0	29	65160	65154.75	65152	65160	1	0	0	0	0x031b	0x0000	4	14	0x0000011e	1460	128	0x0000	0x00	0	0x00	152726987	3293736482	0.001	152726.994254	1650585176.4146104	1.8048e-05	9.984e-06	0.001505984	0.000422336	0.0006861282	0.002563104	0.003635982	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	4	29
A	2	0x0000000000000044	1650737908.978914	1650737909.056329	0.077415	1	2	eth:arp	08:00:27:27:0f:cb	08:00:27:b0:47:08	0x0806		-	-	-	0	-	-	-	0	0	0x00	1	08:00:27:27:0f:cb_08:00:27:b0:47:08_2	PcsSystem,US_PcsSystem,US	0	unknown	2	2	56	92	28	28	28.0	19.79899	0	0.07741497	0.03870749	0.05474065	25.83479	723.374	0.0	-0.2432432	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
B	2	0x0000000000000045	1650737908.979164	1650737909.056318	0.077154	1	2	eth:arp	08:00:27:b0:47:08	08:00:27:27:0f:cb	0x0806		-	-	-	0	-	-	-	0	0	0x00	1	08:00:27:b0:47:08_08:00:27:27:0f:cb_2	PcsSystem,US_PcsSystem,US	0	unknown	2	2	92	56	46	46	46.0	32.52691	0	0.07715398	0.03857699	0.0545561	25.92218	1192.42	0.0	0.2432432	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0.0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	0.0	0.0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
