%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	20	0x0400000000004000	1722880140.666158815	1722880140.675958870	0.009800055	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.241	07	"Private network"	37056	192.168.1.195	07	"Private network"	4840	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	4840	opcua-tcp	5	4	22	118	0	22	4.4	10.65859	0	0.005821092	0.001960011	0.002533409	510.2012	2244.885	0.1111111	-0.6857143	0x0a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2408115613	4	22	0	4	118	0	22	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	2109180619	9333136	0.001	2109180.719181	1720770959.4252745463	0.002267008	0.001121664	0.00580992	0.003308032	0.002344978	0.002278912	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	24	10	10	0.4166667	56	162
B	20	0x0400000000004001	1722880140.668425821	1722880140.679992367	0.011566546	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.195	07	"Private network"	4840	192.168.1.241	07	"Private network"	37056	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	4840	opcua-tcp	4	5	118	22	0	118	29.5	68.83334	0	0.005847943	0.002891636	0.00325995	345.825	10201.84	-0.1111111	0.6857143	0x0a13	1	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1009666454	4	118	0	4	22	0	118	65535	712065.7	65535	1049600	0	1	1	0	0x031b	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	9333140	2109180619	0.001	9333.140443	1722870807.539549067	1.1904e-05	1.1136e-05	0.000552256	0.000125056	0.0002391365	0.003433088	0.00235714	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	23	9	9	0.3913043	32	590
A	21	0x0400000000004000	1722880140.675990954	1722880140.685814344	0.009823390	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.241	07	"Private network"	37058	192.168.1.195	07	"Private network"	4840	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	4840	opcua-tcp	5	4	44	118	0	44	8.8	21.31718	0	0.005122084	0.001964678	0.0028159	508.9893	4479.105	0.1111111	-0.4567901	0x0a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4184090226	4	44	0	4	118	0	44	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	2109180629	9333146	0.001	2109180.729181	1720770959.4252600936	0.005109888	0.001868352	0.005109888	0.003690624	0.00139258	0.005122048	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	22	8	8	0.3636364	56	162
B	21	0x0400000000004001	1722880140.681100870	1722880140.687682656	0.006581786	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.195	07	"Private network"	4840	192.168.1.241	07	"Private network"	37058	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	4840	opcua-tcp	4	5	118	44	0	118	29.5	68.83334	0	0.003939365	0.001645447	0.002300248	607.7378	17928.26	-0.1111111	0.4567901	0x0a13	1	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1892613071	4	118	0	4	44	0	118	65535	712065.7	65535	1049600	0	1	1	0	0x031b	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	9333149	2109180629	0.001	9333.149443	1722870807.538239356	1.216e-05	1.152e-05	0.000774016	0.0001714304	0.0003372671	0.003862055	0.001432839	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	21	7	7	0.3333333	32	590
A	22	0x0400000000004000	1722880140.685847187	1722880140.694540652	0.008693465	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.241	07	"Private network"	37070	192.168.1.195	07	"Private network"	4840	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	4840	opcua-tcp	5	4	32	117	0	32	6.4	15.5034	0	0.005321324	0.001738693	0.002392712	575.1447	3680.926	0.1111111	-0.5704698	0x0a13	1	1	64	64	0	0x00	0x0840	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3579120238	4	32	0	4	117	0	32	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	2109180637	9333155	0.001	2109180.737181	1720770959.4253327244	0.002412992	0.000128064	0.005310464	0.002592912	0.002363525	0.00242656	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	20	6	6	0.3	56	162
B	22	0x0400000000004001	1722880140.688260146	1722880140.697060794	0.008800648	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.195	07	"Private network"	4840	192.168.1.241	07	"Private network"	37070	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	4840	opcua-tcp	4	5	117	32	0	117	29.25	68.25	0	0.005351757	0.002200162	0.003052347	454.512	13294.48	-0.1111111	0.5704698	0x0a13	1	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4123190123	4	117	0	4	32	0	117	65535	712065.7	65535	1049600	0	1	1	0	0x031b	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	9333158	2109180637	0.001	9333.158443	1722870807.538617493	1.3568e-05	1.0816e-05	0.000789888	0.000173824	0.0003446549	0.002766736	0.002388522	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	19	5	5	0.2631579	32	590
A	23	0x0400000000004000	1722880140.694572330	1722880145.706708837	5.012136507	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.241	07	"Private network"	37072	192.168.1.195	07	"Private network"	4840	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	4840	opcua-tcp	5	4	14	0	0	14	2.8	6.78274	0	5.004123	1.002427	2.305896	0.9975786	2.79322	0.1111111	1	0x0a13	3978	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3042534110	4	14	0	4	0	0	14	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	2109185649	9338164	0.001	2109185.749181	1720770959.4253495191	0.00248864	0.00248864	0.05374797	0.01634096	0.02930829	0.002507456	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	20	6	6	0.3	61	250
B	23	0x0400000000004001	1722880140.697061012	1722880145.706698753	5.009637741	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.195	07	"Private network"	4840	192.168.1.241	07	"Private network"	37072	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	4840	opcua-tcp	4	5	0	14	0	0	0	0	0	4.954038	1.25241	2.600965	0.7984609	0	-0.1111111	-1	0x0a13	1	2	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3012988463	4	0	0	4	14	0	0	65535	712065.7	65535	1049600	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	9338164	2109185644	0.001	9338.164444	1722870807.542255215	1.8816e-05	1.0112e-05	4.950375	0.9900947	2.281999	1.006436	2.282187	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	19	5	5	0.2631579	36	590
A	24	0x0400000000004000	1722880145.701296817	1722880153.214990541	7.513693724	1	3	eth:ipv4:tcp	08:00:27:e8:1b:90	00:93:37:dd:c5:43	0x0800		192.168.1.241	07	"Private network"	52244	192.168.1.195	07	"Private network"	4840	6	0x00	1	08:00:27:e8:1b:90_00:93:37:dd:c5:43_5	PcsSystem,US_-	4840	opcua-tcp	5	4	6	0	0	6	1.2	2.906888	0	7.505115	1.502739	3.458729	0.6654516	0.798542	0.1111111	1	0x0a13	44604	1	64	64	0	0x00	0x0844	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1068300652	4	6	0	4	0	0	6	32120	32126.08	32120	32128	0	1	1	0	0x011b	0x0000	5	17	0x0000011e	1460	128	0x0000	0x00	0	0x00	2109193158	9345669	0.001	2109193.258181	1720770959.4252776538	0.003070784	0.003070784	0.04965753	0.01560336	0.0266613	0.00308704	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	22	8	8	0.3636364	71	402
B	24	0x0400000000004001	1722880145.704367620	1722880153.214982381	7.510614761	1	3	eth:ipv4:tcp	00:93:37:dd:c5:43	08:00:27:e8:1b:90	0x0800		192.168.1.195	07	"Private network"	4840	192.168.1.241	07	"Private network"	52244	6	0x00	1	00:93:37:dd:c5:43_08:00:27:e8:1b:90_4	-_PcsSystem,US	4840	opcua-tcp	4	5	0	6	0	0	0	0	0	7.459691	1.877654	3.922336	0.5325795	0	-0.1111111	-1	0x0a13	1	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1199661117	4	0	0	4	6	0	0	65535	712065.7	65535	1049600	0	1	1	0	0x0313	0x0000	4	14	0x0000011e	1460	256	0x0000	0x00	0	0x00	9345669	2109193152	0.001	9345.669444	1722870807.3841505782	1.6256e-05	8.16e-06	7.455457	1.491109	3.436785	1.506713	3.436889	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	21	7	7	0.3333333	44	704
