%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	2	0x0400000000004000	1427823695.040628	1427823695.130136	0.089508	1	3	eth:ipv4:tcp	3c:a9:f4:21:22:f8	00:19:07:24:3c:ca	0x0800		10.1.1.167	4	Private network	5262	10.1.1.164	4	Private network	44818	6	0x00	1	3c:a9:f4:21:22:f8_00:19:07:24:3c:ca_4	IntelCorp,MY_CiscoSyst,US	44818	EtherNet/IP-2	4	4	24	75	0	24	6.0	12.64911	0	0.040426	0.022377	0.0234802	44.68874	268.1325	0.0	-0.5151515	0x0a11	1	1	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2349192812	3	24	0	3	75	0	24	8192	46306.73	8192	66240	1	1	2	0	0x011b	0x0000	1	6	0x0000001e	1460	4	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.039077	0.03831501	0.039969	0.03914225	0.0007520953	0.039154	0.0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	4	4	4	1	5	24
B	2	0x0400000000004001	1427823695.079705	1427823695.169344	0.089639	1	3	eth:ipv4:tcp	00:19:07:24:3c:ca	3c:a9:f4:21:22:f8	0x0800		10.1.1.164	4	Private network	44818	10.1.1.167	4	Private network	5262	6	0x00	1	00:19:07:24:3c:ca_3c:a9:f4:21:22:f8_4	CiscoSyst,US_IntelCorp,MY	44818	EtherNet/IP-2	4	4	75	24	0	75	18.75	43.75	0	0.049974	0.02240975	0.02962467	44.62343	836.6894	0.0	0.5151515	0x0211	1	1	52	52	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2276476561	4	75	0	4	24	0	75	4096	4096.0	4096	4096	0	0	0	0	0x061e	0x0000	1	3	0x0000000e	1380	1	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	7.7e-05	7.7e-05	0.010005	0.002654	0.005175572	0.04179625	0.005229933	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	3	3	3	1	5	75
A	1	0x0400000000004000	1427823695.0	1427823695.0	0.0	1	3	eth:ipv4:tcp	3c:a9:f4:21:22:f8	00:19:07:24:3c:ca	0x0800		10.1.1.167	4	Private network	37997	10.1.1.164	4	Private network	44818	6	0x00	1	3c:a9:f4:21:22:f8_00:19:07:24:3c:ca_1	IntelCorp,MY_CiscoSyst,US	44818	EtherNet/IP-2	1	2	0	0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	-0.3333333	0.0	0x0011	65535	0	47	47	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2195839964	0	0	0	0	0	0	0	1024	1024.0	1024	1024	0	0	0	0	0x0002	0x3000	1	1	0x00000004	1460	1	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	5.543195	0.03954	5.543195	5.543195	0.0	5.543195	0.0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	2	2	2	1	5	24
B	1	0x0400000000004001	1427823695.03954	1427823700.543195	5.503655	1	3	eth:ipv4:tcp	00:19:07:24:3c:ca	3c:a9:f4:21:22:f8	0x0800		10.1.1.164	4	Private network	44818	10.1.1.167	4	Private network	37997	6	0x00	1	00:19:07:24:3c:ca_3c:a9:f4:21:22:f8_2	CiscoSyst,US_IntelCorp,MY	44818	EtherNet/IP-2	2	1	0	0	0	0	0.0	0.0	0	5.503655	2.751827	3.891672	0.3633949	0.0	0.3333333	0.0	0x0011	5	5	52	52	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2786811338	1	0	0	2	0	0	0	4096	4096.0	4096	4096	0	0	0	0	0x0212	0x2000	2	2	0x00000004	1380	1	0x0000	0x00	0	0x00	0	0	0	0.0	0.0	0.0	65535.0	0.0	0.0	0.0	5.543195	0.0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	1	1	1	1	1	6	75
